"budget","revenue","vote_average","runtime","popularity"
0,0,6.6,102,4.127155
20000000,0,6.3,95,13.118983
20000000,0,5.3,83,14.182301
0,0,5,170,0.416179
0,0,0.5,98,0.485405
20000000,0,6.1,105,7.444189
20000000,0,5.4,96,33.625477
27220000,5496951,6.1,105,28.060472
19400000,0,7.1,125,20.746932
27000000,0,7.1,150,7.727035
22000000,424208848,7.6,181,45.707835
20000000,216197492,5.4,92,28.497242
19000000,110879513,6.7,113,11.47316
19000000,70067909,6.1,95,25.28132
14000000,173046663,7,111,45.99611
0,0,5.4,91,20.392858
19000000,44017374,8.1,144,78.699993
19000000,381109762,8,116,76.603233
19000000,40846082,5.5,93,13.664614
0,0,6,113,2.242809
27000000,0,3.9,90,1.224105
19000000,49830607,5.9,101,27.494037
18000000,101564935,5.3,95,18.47518
19100000,5728213,6.5,109,10.559414
0,0,4.6,85,1.916351
20000000,54956140,6.2,101,28.867568
15000000,274925095,8.3,125,118.968562
0,0,5.9,110,3.376967
25000000,8613462,6.5,132,7.436491
0,76586316,7.4,131,57.84156
19000000,18755936,6,109,17.952817
19000000,29922472,6.4,100,21.959742
19000000,4750000,6,188,4.229942
19000000,6928068,6.2,97,11.766564
0,5310554,5.8,121,2.366251
19000000,2119994,5.6,93,0.068228
18000000,0,6.1,116,5.380733
0,0,6.8,110,5.625989
19000000,108047131,6,90,30.205943
19000000,32801173,7.3,114,26.441669
15000000,46770602,6,93,15.262492
0,0,5.8,107,1.583918
18500000,10680275,7.2,118,44.511363
18500000,31912793,6,100,16.665841
18000000,268157400,6.2,96,36.471231
23000000,351583407,6.6,101,85.30318
18000000,151668774,6.9,104,20.716023
18000000,261572744,6.5,82,29.487784
18000000,141774679,6.1,96,25.43954
18000000,8.7e+07,6.4,105,15.314027
19000000,144216468,6.3,122,32.602868
17000000,65535067,5.5,88,9.832326
16000000,19682924,3.7,110,33.452469
0,0,6.2,103,14.190837
18000000,65070412,5.6,106,6.501815
23000000,76488889,6.5,91,26.58873
16500000,67683989,6.5,94,36.15716
18000000,88923251,5.5,94,16.027955
21000000,72417394,6.3,99,14.329891
18000000,98235548,7.3,107,50.009408
18000000,51973029,7.8,160,31.82675
0,14796236,4.8,88,9.642041
17000000,129042871,6.9,97,36.423717
0,0,6.4,113,12.309718
19800000,87754044,6.8,137,11.693272
18000000,41382841,5.9,103,12.243887
18000000,103215094,7.4,119,89.811154
18000000,99206215,7,98,34.694216
15000000,76286096,6.9,111,17.50138
18000000,62646763,6,94,18.492655
18000000,0,4.9,81,11.238522
1000000,21378361,6.4,89,14.518598
18000000,47088990,6.9,106,19.234672
18000000,24911670,6.7,121,4.504377
0,24007324,5.6,86,10.529143
18000000,1e+08,5.8,103,18.379124
18000000,2.3e+07,7.7,129,35.524457
18000000,36133014,5.6,109,13.472365
18000000,0,6.7,109,8.321586
0,0,5.5,107,7.668063
18000000,35692920,7,94,52.464877
0,0,6.4,94,11.423533
18000000,17200925,6.8,115,6.961736
17000000,2.4e+07,5.4,107,9.191187
18000000,16702864,4.9,92,4.492859
18000000,0,7.2,125,5.706767
30000000,34441873,6.8,122,53.670525
18000000,0,5.1,102,14.15192
18000000,0,5.9,87,13.462544
18000000,2945600,3.7,98,11.725805
21000000,28008462,6.2,109,7.047975
18000000,1.2e+07,7.3,108,13.628601
18000000,10501938,4.9,90,16.520516
18000000,8038061,6.9,112,14.916264
18000000,25312387,5.7,94,9.633711
0,0,5.6,105,3.455018
0,0,6.4,104,1.946634
17000000,6735922,5.8,117,12.313143
18000000,14110013,6.5,108,3.258422
0,0,6.7,112,3.659292
18000000,5887457,7.3,127,24.548633
18000000,20275812,6.7,111,17.683563
18000000,26527510,6.5,120,10.1449
18000000,25739015,6.9,114,31.887978
0,0,3.5,99,1.110179
0,0,7.3,242,9.814785
25000000,20719451,6.8,117,1.876811
18000000,6212282,6.2,112,32.717853
0,0,6.2,108,8.945081
18000000,22309223,6.7,116,13.916583
15238800,0,7.2,144,17.94739
0,0,5.3,90,2.525569
2700000,3500000,5.9,93,10.47644
18000000,676698,7,103,10.991281
18000000,7972967,6.7,93,7.871686
18000000,382174,4.4,98,6.333869
18000000,871279,6.7,338,1.138383
18000000,0,5.6,114,8.266124
0,0,9.3,121,0.910529
3500000,3.4e+07,6.9,96,18.025206
18000000,0,4.5,92,10.144222
18000000,1831348,6.7,105,9.244181
17900000,6948633,5,89,12.752463
14000000,13551174,6,119,22.748174
20000000,121463226,7,113,33.436092
0,90508336,6.4,103,3.107371
18000000,0,5.7,90,7.922639
23000000,150816700,6.5,98,28.973074
15000000,51053787,5.9,80,23.980329
17500000,3.8e+07,7.5,121,28.60542
24000000,99965753,5.9,89,42.669304
17500000,7018189,5.8,93,7.180403
18000000,266586800,4.6,93,21.638673
0,0,5.4,116,2.64486
0,0,7.4,101,25.881355
18500000,183316455,7.7,137,67.66094
17000000,72070731,7.4,170,20.786616
17000000,125586134,5.6,100,27.654472
17000000,136621271,6.4,104,70.668923
16000000,109502303,6.9,126,23.425431
17500000,19179969,5.8,110,14.304444
300000,7e+07,7.4,91,30.301307
17000000,0,4.7,87,3.56033
17000000,71625195,6.7,123,7.210095
17000000,57103895,6.4,109,23.491962
20000000,136150434,5.8,90,36.133536
17000000,0,5.2,94,14.18136
17000000,30331165,5.9,81,12.709227
17000000,43165571,6,86,24.054062
15000000,69623713,6.1,107,35.107857
0,0,5.1,98,10.149569
0,45710059,7.4,128,14.023082
0,0,5.6,99,9.054803
20000000,21170563,6,105,5.422285
17000000,115350426,7.3,112,32.746486
34000000,19693891,4.8,108,3.960098
0,0,6.9,121,10.178917
17000000,0,4.6,89,4.544216
0,0,3.3,89,2.184708
0,0,6.3,73,3.09159
17000000,29536299,6.2,133,18.790102
17000000,1e+07,6.3,154,3.321095
17000000,97542952,6.4,91,33.912116
17000000,20455276,5.6,95,5.787891
17000000,7314027,4.9,107,7.864011
17000000,19300000,4.1,90,17.062117
0,0,3,94,1.782666
17000000,9500000,7,122,19.311572
0,0,5.5,120,2.897449
17000000,0,2.9,97,0.138564
40000000,86915017,7.1,110,36.960953
17000000,2e+06,5.6,102,1.15641
17000000,1569918,6.8,98,9.583578
17000000,3758328,6.1,120,25.112567
17000000,374743,5.2,144,9.349386
15000000,0,6.5,80,8.884405
17000000,8720000,5,91,2.215261
17000000,9627492,4.5,82,6.385234
16500000,0,7,102,20.935169
16800000,2281089,5.8,122,4.358255
15000000,43848069,7,126,24.898687
16500000,1.35e+08,7.2,136,20.898711
16500000,37311672,6.9,120,18.236284
16500000,13620075,6,108,10.74648
16500000,16942795,7,126,12.102725
16400000,235860116,8.1,129,55.458584
16000000,247275374,6.5,107,35.777067
16000000,92823546,7.3,96,18.430419
16000000,53977250,7.4,129,7.980632
16000000,119754278,5.9,93,14.759948
0,0,6,106,9.229999
15000000,133432856,7.3,100,29.943316
16000000,76514050,4.8,87,15.788784
16000000,68263166,7.6,94,41.083914
16000000,0,5.9,91,21.380635
18500000,6490401,6.4,120,1.884558
0,0,3.7,80,4.382761
19000000,83258226,7.6,118,90.809408
0,0,4.8,94,6.579017
16000000,29381649,7.4,130,7.854989
16000000,40492759,5.3,91,11.807269
17700000,30987695,5.5,91,15.976335
15000000,30102717,5.3,110,10.484642
12000000,80573774,7.4,121,38.623178
16000000,50007546,4.6,114,8.8321
15000000,96408652,6.7,96,32.758254
25000000,0,6.4,139,6.091033
16000000,20627372,5.4,94,9.119797
0,0,7.2,109,9.423866
16000000,31556061,5.3,100,32.257414
16000000,15427192,5.4,96,3.021835
16000000,0,7,90,7.612849
20000000,0,6.9,113,36.764666
0,0,5.7,99,3.199784
20000000,13854000,5.3,108,9.455596
26000000,206678440,7.6,125,44.301745
16000000,18564088,6.8,100,19.890428
16000000,12,4.6,97,0.830596
0,0,5.1,107,2.637355
0,0,5.5,112,2.25453
16000000,0,6.4,112,8.711782
6500000,4217115,6.7,95,5.700333
16000000,5900000,6.8,116,29.253833
16000000,2849142,6.7,113,8.842869
16000000,1686429,4.3,97,2.848727
16000000,5867686,6.2,117,13.832464
0,0,6.9,135,4.488547
20000000,24261569,6.5,101,38.802415
16000000,14822346,4.7,86,9.400404
11000000,53191886,6.8,106,18.923181
0,0,6.3,96,2.397987
13000000,754249,7.2,161,20.39955
16000000,0,4.8,93,7.251897
16000000,47801389,7.7,93,43.217089
16000000,0,6.7,110,14.529496
16000000,3442853,6.4,122,20.59148
15600000,0,4.2,91,2.244947
0,0,5.7,115,1.326264
0,0,5.3,99,0.212108
15500000,1237615,5.5,93,6.630856
15300000,0,6.2,94,18.20957
15500000,0,6.3,95,17.327279
15000000,316360478,6.8,105,29.843818
18000000,476684675,7.1,103,2.186927
0,0,5.8,102,12.335827
21000000,177200000,6.9,116,20.818567
15000000,356830601,6.7,110,58.900647
17000000,213525736,7.2,120,45.742254
15000000,356296601,7.9,122,80.878605
15000000,414211549,7.6,118,54.053576
15000000,216614388,5.7,107,17.638286
15000000,317000,6.4,102,3.803495
15000000,146292009,7.7,154,17.571533
16000000,11301649,6.5,120,4.628525
14000000,233555708,8,113,145.364591
0,0,6,109,12.18838
15000000,67182787,7.2,125,3.826685
15000000,75700498,5.9,92,21.095489
15000000,146497771,6,100,47.455148
15000000,61399552,7.1,98,22.838834
15000000,151831537,6,92,27.165222
15000000,123384128,6.8,103,19.113278
15000000,73326666,7.1,92,58.553213
15000000,55184721,6.1,113,2.005111
18000000,0,7,115,16.418639
17000000,127730736,6.1,95,43.675191
15000000,66966987,5.4,87,4.688212
15000000,52970014,5.6,88,9.125594
15000000,5e+07,7.8,183,19.786392
15000000,64256513,6.7,97,13.581966
17000000,55534455,5.7,94,11.927667
35000000,42930462,5.8,112,30.556135
15000000,61548707,5.9,98,31.565117
15000000,40283321,6.2,104,21.535126
0,0,6.9,118,7.921311
15000000,44862187,6.6,104,19.284129
16000000,66468332,5.5,89,23.423082
7000000,48126384,7.2,109,49.517264
15000000,35007180,5.8,106,11.375032
15000000,123726688,7.8,123,61.182331
0,0,4.7,86,7.314796
15000000,33771174,6.9,120,6.857923
15000000,69995385,7.8,216,41.286336
15000000,39421467,5.1,105,12.929525
15000000,52501541,7,115,42.952942
15000000,32721635,6.2,110,19.760383
15000000,47175038,6.2,88,10.194097
13000000,37664855,4.5,94,11.045593
16000000,30857814,7.6,98,44.533612
15000000,30226144,6.9,126,10.84158
15000000,78054825,7.4,100,49.294864
15000000,29331068,5.1,89,7.424798
15000000,46905889,5.6,111,5.164281
15000000,64238440,6.5,100,34.759855
15000000,30127963,6.3,115,7.297757
14000000,32645546,6.1,106,3.334804
20000000,27728118,7.4,124,2.027393
0,28084357,6.9,107,13.817269
15000000,40105542,4.7,99,13.237835
0,0,4.3,90,3.890223
15000000,24769466,6.3,101,19.517239
15000000,85306374,7.3,124,30.669913
0,0,6.1,103,9.681147
11500000,23237911,7.5,134,15.355589
15000000,43101594,7.5,155,19.85579
0,0,5.5,94,11.689337
15000000,2.1e+07,6.1,95,3.043589
15000000,0,5.2,89,17.141376
14000000,38574362,4.4,97,8.885017
0,0,6.4,90,4.115398
20000000,22165608,5,92,7.679336
15000000,20566327,6,94,18.268009
15000000,20529194,5.9,117,7.809701
15000000,17507368,5.5,84,9.378688
15000000,35485608,6.8,140,35.395129
15000000,32556119,6,108,45.317278
15000000,0,5.3,109,4.302941
15000000,4.2e+07,7.2,131,47.006162
15000000,17080167,5.9,114,11.379652
15000000,37930465,5.8,97,24.612603
15000000,31554855,6.5,121,26.708193
0,0,4.6,87,8.710294
0,0,5.9,85,1.800119
15000000,22730842,6.7,85,0.335195
25000000,15843608,4.4,87,11.782725
0,0,5.1,121,2.711955
15000000,59389433,7,107,16.629173
15000000,16633035,6.7,111,20.05902
15000000,1.2e+07,5.9,92,8.113634
0,0,6.4,97,9.87419
0,0,5.3,97,2.857936
20000000,0,6.3,125,3.138118
15000000,0,6.2,124,6.684096
0,0,2.9,76,0.722911
15000000,15608545,5.2,96,17.672021
15000000,10443316,4.8,93,3.033471
0,0,5.4,96,3.313257
15000000,0,7.5,132,41.089863
15000000,14867514,6,103,10.9071
15000000,46189568,7.8,117,49.230089
15000000,10903846,6.6,116,11.429607
15000000,9237470,6.5,118,6.373316
16000000,18928871,6.7,100,9.717392
15000000,9902115,5,94,8.074807
20000000,8586376,4.7,94,7.034752
0,0,6.7,97,7.250379
0,0,4.7,98,0.116873
0,0,5.5,91,7.712206
15000000,34533783,7.4,107,25.329493
15,0,5.6,95,5.112809
15000000,8762890,5.6,102,13.832376
15000000,6405245,5,89,7.446069
15000000,8138788,6,106,13.568302
15000000,35097815,6.8,92,21.857387
15000000,5217498,4.7,105,0.249245
15000000,12036149,7,121,12.163832
0,0,6,120,8.962245
15000000,15785148,7.2,103,32.690038
25000000,4152230,6.1,92,8.583217
15000000,20117339,7.6,147,31.60985
0,0,5.4,98,12.295216
22000000,0,5.8,98,12.4654
15000000,9455232,6.8,104,30.983397
0,0,7,276,1.485324
15000000,5926410,6.5,111,11.428903
15000000,0,4.8,98,5.484679
0,0,6.5,111,5.770246
15000000,7938872,6.3,112,15.175289
0,0,5.5,100,2.414721
0,0,6.6,116,0.470645
92620000,650422,8,153,32.351527
12000000,9584131,6.5,84,17.493735
8000000,529766,6.7,116,6.932221
15000000,632542,6.6,105,8.142166
15000000,0,6.5,98,6.329672
0,0,7.4,105,7.744166
8500000,8936663,6,98,9.029489
12000000,6814789,5.9,97,22.708647
15000000,76382,5,93,2.609057
15000000,3533227,6,98,19.913961
15000000,0,5.2,107,1.897761
15000000,0,4.8,90,7.701186
15000000,23000,6.1,99,1.833058
15000000,20380,5.7,93,12.185204
0,0,5.6,141,2.500218
20000000,27187375,5.8,85,6.459787
7000000,0,5.6,110,49.808505
0,0,4.8,105,4.901936
15000000,0,7.3,NA,0.738646
15000000,0,6.7,119,5.294319
0,0,4.5,124,0.165367
14600000,70906973,7.4,101,52.744331
14800000,122513057,6.3,115,29.660993
14500000,147298761,6.7,120,41.493042
10000000,17511906,7.2,111,10.072199
14500000,0,5.8,98,4.389363
14000000,159157447,7.7,131,37.380435
14200000,674918,6.9,139,7.05145
15000000,377910544,7.6,120,59.258969
14000000,320145693,6.6,119,16.742972
14000000,4.63e+08,7,119,45.473484
0,239606210,5.5,110,15.474831
0,0,5,101,4.289676
14000000,161001698,6.7,145,25.949277
14000000,154864401,6.8,98,22.409117
15000000,100734718,5.3,101,13.706357
13000000,75511123,6.1,114,6.92205
14000000,185438673,6.6,125,27.17347
14000000,72527595,5.6,99,12.159009
0,0,6.2,111,4.448494
14000000,34793160,6.5,107,13.13724
0,0,5.1,81,4.04701
13000000,114956699,6.2,105,23.3784
0,0,6.4,82,1.446172
14000000,27515786,6.9,109,3.650857
14000000,25482931,5.8,95,5.102258
14000000,19800000,4.5,100,6.772615
14000000,30749142,4.5,118,11.543363
0,0,5.3,83,7.436315
14000000,0,4.4,83,14.813614
14000000,22852638,6.2,98,20.792603
14000000,21409028,5.7,103,6.733485
0,0,5.6,96,7.708227
12000000,21001563,5.8,117,2.238646
0,0,5.5,92,7.866961
0,0,6.1,155,3.876242
0,0,6.7,115,1.89218
11000000,13196245,5,90,4.536745
11000000,16951798,4.5,91,11.220643
0,0,6.4,120,11.706309
14000000,10424470,5.3,86,4.66723
14000000,11417362,5.5,87,7.487843
14000000,19777647,7.4,112,13.65494
26000000,14821658,6.9,136,11.942862
14000000,5108820,5.5,90,5.833687
14000000,0,6.2,107,6.370267
0,4291965,6.4,101,4.052219
0,0,4.4,84,3.231848
14000000,2474000,5.2,139,0.900442
0,0,6.3,93,8.387573
0,0,5.8,127,0.633004
0,5405500,6.3,150,9.242554
0,0,5.8,104,1.866443
0,0,7.1,132,5.930533
12000000,0,6.7,117,4.930129
0,0,6.3,113,8.747922
14000000,46495,6.1,149,4.898424
108,0,4,90,7.410523
14000000,1755212,7.4,89,24.210698
14000000,178043761,7.5,134,44.135568
12000000,0,6.9,97,16.051328
13500000,29027914,6.9,107,9.982885
14000000,12314651,5,93,16.618874
13500000,7060876,6.8,124,7.261196
15000000,19422261,6.7,110,32.306455
0,0,6,105,4.722403
18339750,92180910,7.7,156,32.445895
12806000,38535221,7.2,125,17.363739
13300000,5380251,6,108,29.782161
13000000,123922370,7.1,121,18.362333
13400000,16700000,4.7,100,0.680753
13000000,98441954,4.8,105,6.735922
13000000,327803731,7.3,108,91.285683
13000000,47542841,8.3,200,105.792936
13000000,91038276,6.3,112,9.969624
7000000,72500000,5.8,99,17.113408
16000000,7.7e+07,6.7,117,10.248439
13000000,73180723,5.2,83,25.316146
13000000,44726644,6.6,107,9.499325
13000000,54837234,7.1,102,43.791745
12500000,49002684,6,100,11.828068
16000000,53478166,7.3,97,54.550275
13000000,0,5.7,88,13.525704
0,0,5.7,84,12.963328
17000000,119100758,6.2,86,60.829621
13000000,96060858,7.3,113,73.307513
0,0,4.8,89,7.964289
13000000,0,7.1,117,2.388918
12000000,36450736,3.3,97,4.580081
13000000,27007143,6.1,91,6.425528
12000000,0,5.7,100,4.63093
13000000,35763605,5.8,84,16.681567
13200000,53830415,5.6,83,24.656068
18000000,57096190,6.7,126,37.104353
15000000,36869414,7.6,108,95.130041
13000000,22863596,7.3,112,27.546914
6000000,0,6.6,90,2.27213
13000000,45300000,5.7,89,17.371327
13000000,16929123,6.6,99,6.130096
19000000,68673228,7.2,141,24.47248
13000000,11130889,6.2,104,6.764437
13000000,8026971,5.5,84,1.750054
6000000,35401758,8.1,117,66.11334
0,0,6.5,82,9.066881
13000000,7820688,6.4,95,6.170139
13000000,27500000,5.7,94,4.742537
0,0,6.6,99,1.212956
13000000,16757163,5.5,106,11.880899
0,0,5.1,84,10.131123
13000000,0,6.1,93,5.831302
13000000,48065672,5.7,93,35.522027
13000000,4857367,6.8,120,10.573191
0,0,5.9,112,4.898437
13000000,1.8e+07,5.4,107,17.632446
0,0,6.7,112,1.780065
15000000,8459458,5.9,96,26.373864
13000000,9789900,4.8,91,1.647335
13000000,2636637,6.5,125,12.321302
13000000,33400000,7.7,102,43.444135
3000000,1200000,4.5,87,1.279106
13000000,1151330,6.4,110,3.680896
0,0,5.6,120,2.996284
13000000,1784763,4.6,91,10.475368
14350531,3964682,6.3,88,30.952377
10000000,303877,5.8,127,4.267466
13000000,68572378,6.6,94,34.532418
0,0,5.8,110,6.116436
0,33082548,5.3,90,1.714972
13000000,10652035,6.4,98,19.664699
12000000,55260558,7.1,100,6.537986
12500000,23367586,6.7,120,13.349012
0,0,6.9,108,6.796079
12500000,12281551,7.5,120,35.268557
3100000,0,5.9,111,7.453347
12500000,10725228,7.5,100,13.939054
13000000,0,6,109,11.892615
0,0,6,118,5.69872
12500000,27206120,5.4,101,8.780512
0,0,8.4,101,4.021389
12000000,11293663,7.1,106,15.817096
12500000,20416563,7.7,94,34.821223
12800000,40031879,7.6,140,22.022228
0,0,6.2,132,0.139384
12500000,1227324,7.3,99,2.950618
15000000,5024782,5.8,90,7.497306
20000000,31327899,6.3,105,26.396191
12500000,1083683,6,108,6.546037
12300000,84460846,7,69,28.670193
0,15,7.4,140,9.572705
12500000,3878993,6.3,118,0.903529
8000000,441306145,7.5,122,47.584643
7000000,470654000,7.5,124,50.152327
11000000,235483004,6.4,95,60.767168
12516654,8109160,7.6,78,11.103202
25000000,79817939,5.6,94,15.26213
12000000,96070507,6.9,122,6.035152
12000000,75781642,6.2,102,10.297189
12000000,96800000,7.3,113,22.434102
15000000,107217396,6.4,86,41.249004
12000000,79567667,7,114,23.161754
12000000,68706993,7,113,19.195399
12000000,81272766,6.3,110,21.958055
12000000,114194847,6.7,104,45.477802
12000000,0,6.5,81,12.60629
12000000,39673162,7.3,154,40.631671
12000000,43493123,6.2,107,26.219598
15000000,1.45e+08,6.6,84,64.504747
12000000,30400000,6.2,132,3.389249
5000000,42365581,6.6,116,14.779537
12000000,61141030,4.7,93,6.703319
12000000,1e+08,6.5,88,49.070321
12000000,89800000,7.3,172,21.933822
12000000,52223306,6.6,96,20.624896
12000000,40855419,5.5,89,8.083995
12000000,56309766,5.5,98,11.135734
12000000,31179516,4.7,97,4.623609
12000000,31155435,6.3,93,11.510281
0,27281507,7.2,85,15.085981
12000000,56298474,7.3,123,18.422327
12000000,32726956,6.5,93,8.410688
12000000,307166834,7.6,125,74.358971
12000000,22921898,6.9,121,18.422008
0,25434291,6.3,102,15.896312
12000000,5.4e+07,5.4,102,8.61659
12000000,21133087,6.5,99,6.044161
12000000,100129872,7.4,98,29.019504
0,0,6.4,118,6.2464
0,0,6.6,125,5.315213
12000000,23006849,5.8,104,16.931846
12000000,85512300,6.1,109,64.610671
0,51,4.3,86,4.480167
12000000,17654912,7.4,115,29.223881
0,0,6.7,92,7.710797
12000000,17292381,5.4,86,1.081822
12000000,22939027,5.6,94,16.183746
12000000,42931041,6.6,88,47.992817
0,13960203,5.3,93,1.20245
12000000,12902790,5.3,100,0.700792
0,21520719,6.1,100,10.409253
0,0,6.1,113,14.345428
12000000,0,6.4,122,6.803763
0,31466789,6.4,101,19.944479
14000000,8.5e+07,7.9,149,26.967494
12000000,0,4.6,93,3.444542
0,87100449,7.8,123,74.817641
0,92863945,7.1,119,21.064082
12000000,35485056,6.1,100,16.40512
12000000,32248241,6.4,106,32.940597
12000000,0,6.9,109,13.427427
0,0,4.9,81,5.359381
8000000,6739141,5.7,95,8.708229
12000000,5542025,5.9,86,4.330428
0,0,6,113,7.594593
12000000,6754898,5.8,116,4.770195
12000000,4922166,3,90,1.623338
12000000,4939939,5.7,108,2.993939
12000000,23,4.6,119,10.536092
12000000,3148182,6.6,110,8.290636
0,0,6,109,3.603842
11000000,88489643,6.7,119,27.65527
0,0,6.8,100,1.379643
12000000,0,6.9,100,9.164386
12000000,0,6.5,97,9.779444
12400000,8371085,7.3,142,32.523573
0,0,6.4,104,2.24888
12000000,12077441,6.5,99,27.322212
12000000,19271312,6.9,129,12.664787
12000000,0,6.1,90,3.004432
12000000,0,6.9,100,4.795244
12000000,1644755,6.5,111,5.841285
12000000,15250000,6.8,114,5.327714
1200000,0,6.2,86,3.582733
0,0,6.1,107,2.678715
8000000,0,6.1,90,9.728143
0,0,5.3,103,2.303865
12000000,0,6.8,120,11.237374
0,0,6.5,140,1.906807
12000000,0,5.2,110,2.695896
0,0,4.8,95,1.416796
7500000,0,6.7,95,11.636883
12000000,10652498,7.6,132,4.793348
19000000,2570000,3,89,0.738652
12000000,11212294,6.3,131,5.158067
20000000,17479,5.8,113,5.727602
12000000,0,6.9,99,25.496926
1200000,0,4.3,111,0.489271
12000000,101332962,6,99,11.150261
10000000,83557872,7.7,103,53.595686
0,0,4.3,89,0.186234
11500000,57469467,6.4,103,20.747994
0,0,7.5,134,2.930853
11500000,0,5.5,101,4.75919
0,0,6.3,130,0.753362
11000000,153083102,6.9,106,45.072136
11000000,775398007,8.1,121,126.393695
11500000,94073028,5.7,102,56.805781
11000000,111858363,7.4,197,12.854853
0,0,7.1,112,14.637357
0,0,6.2,116,21.801188
25000000,93617009,7.2,116,31.019381
11000000,72778712,6.4,95,11.227087
11000000,64088552,7.3,120,19.231507
11000000,78874843,7.3,106,31.162838
12000000,0,3.9,96,3.94487
11000000,49797148,6.6,107,7.559192
0,0,5.6,101,7.377587
13000000,97837138,6.7,81,38.018085
11000000,41227069,7.5,101,33.283554
11000000,39363635,7.3,122,15.864928
10500000,75902208,6.6,97,23.449703
11000000,68233629,6,90,31.900899
11000000,31672907,6.5,92,14.282314
11000000,38105395,7.4,114,7.645979
11000000,23978402,4.1,86,3.495758
12000000,37170057,5.9,91,7.558959
11,11,6.4,145,3.375208
12000000,4884663,5.5,100,4.234269
11000000,62076141,7.2,111,39.337949
11000000,2e+07,7.7,184,29.543331
24000000,14782676,5.8,89,4.12064
24000000,13700000,5.7,84,2.259537
11000000,59520298,6.3,98,7.722021
11000000,23430766,4.9,95,7.063053
11000000,13110448,7,100,16.003958
11000000,61619773,7.3,120,21.204929
0,0,6.6,118,6.799314
11000000,0,7.3,81,33.758281
14000000,6413915,5.4,86,9.371811
11000000,3e+07,7.5,118,33.282794
10000000,4069090,8.2,125,3.208172
11000000,0,6.8,125,4.131918
0,0,5.1,91,4.093288
11000000,2832826,6.6,113,1.187671
11000000,32935319,7.2,105,36.319205
0,16017403,5.8,95,4.146752
11000000,2807854,5.1,98,9.705589
11000000,2200000,5.9,124,1.396985
0,2945242,6,105,4.056774
11000000,0,6.2,104,5.062687
0,0,5.6,111,3.122152
10800000,113857533,5.9,92,32.943848
0,0,7.3,116,0.700127
11000000,0,5.9,97,31.763201
0,0,5.7,123,8.950864
7400000,1.7e+07,6.1,193,3.246903
14000000,18535191,6.3,97,4.519523
0,0,5.2,98,18.764453
0,0,5.6,102,6.340135
10500000,68700000,7.9,149,86.201184
10500000,792910554,7.3,115,56.105798
10000000,17500000,5.8,97,12.792446
0,0,6.8,97,1.985552
10500000,123509,8.5,99,0.037073
0,0,5.2,135,0.12082
11000000,0,5,110,3.646848
12000000,9622846,6.4,145,5.759545
11000000,0,7,105,25.302978
10000000,225933435,7.9,126,43.734886
11000000,0,5.3,106,10.016909
10000000,163876815,6.1,108,33.124871
10000000,85300000,6.5,106,10.892398
28000000,90449929,5.8,98,14.754281
10000000,118587880,6.1,105,53.727146
10000000,103166989,5.7,95,8.9876
10000000,139352633,5.9,93,29.244768
10000000,91196419,5.6,101,14.447723
6000000,57231524,6,110,5.882208
13800000,52293982,6.7,119,17.3393
10000000,50100000,7.2,178,19.524972
10000000,50752337,6.4,101,8.932837
10000000,183474602,5.8,92,35.695442
12000000,41205099,6.5,92,26.598884
10000000,59217789,6.1,90,23.316208
10000000,40485039,6.7,90,25.929893
10000000,37402877,7,153,8.305998
10000000,136836156,6.9,124,21.258991
10000000,44460850,6.6,83,5.699058
12305523,36230219,5.9,107,36.582038
10000000,57500000,6.4,90,34.224204
10000000,64188367,5.8,97,38.179483
10000000,33583175,5.8,80,30.934688
20000000,33526835,6,85,7.499639
10000000,104303851,6.2,97,45.946524
10000000,25754284,6.4,108,4.928777
10000000,32101000,5.4,108,10.125029
9000000,32973937,6.4,89,20.452449
10000000,30652890,6.8,130,14.543435
10000000,0,5.5,98,6.015354
10000000,29450919,6.2,101,12.902975
15000000,30050028,6.3,114,6.216203
10000000,29392418,6,100,3.290639
8500000,34411240,5,84,4.844451
12000000,38368909,5.3,103,9.559737
10000000,25605015,6.1,100,11.350382
10000000,33697647,6.9,91,13.455373
65000000,143695338,6.2,102,31.974359
10000000,20766616,6.9,103,16.78512
10000000,52882018,5.4,97,26.090495
14000000,24637469,5.8,116,2.698185
0,0,5,96,5.904126
10000000,42333295,5.8,98,22.888173
10000000,0,6.4,105,5.025446
0,0,5.2,123,2.580808
0,0,5.3,107,4.192064
0,0,6.1,112,2.596338
9000000,17096053,7.5,93,18.289303
10000000,66821036,4.7,100,26.268209
10000000,85978266,6.3,122,17.592299
0,0,6.4,101,6.27141
0,0,5.5,100,11.158906
10000000,16153593,6.3,129,3.079862
0,0,6.1,81,8.288813
11000000,48572000,6.6,96,32.579697
12600000,28650575,6,84,33.555764
10000000,15795189,6.6,99,2.959547
25000000,15156200,6,110,4.068107
10000000,21587700,7,130,17.663353
10000000,20342161,5.6,84,4.207456
10000000,0,8,92,7.944457
10000000,0,5.4,90,3.352702
0,0,5.6,76,5.856363
6400000,35057696,6.6,99,21.006078
10000000,17297244,6.2,96,5.647538
10000000,0,8.1,104,1.000178
5000000,58978653,6.7,108,27.247013
0,0,6.1,108,1.83428
10000000,0,5.5,87,11.592129
10000000,12827813,7.4,89,18.366362
10000000,10571408,6.4,98,6.736274
10000000,28883511,6.8,105,28.570174
30000000,9898412,6.2,100,5.671691
0,0,5.3,89,5.842299
10000000,8801940,6.4,114,9.525626
