"","budget","revenue","vote_average","runtime","popularity"
"3431",6500000,17693675,7,100,40.688426
"3432",6500000,11850214,7,105,24.0034
"3433",6500000,2025032,8,100,2.639106
"3434",6500000,2401510,6.5,116,16.574756
"3435",6500000,1548955,6.8,96,5.483531
"3436",0,0,7,113,1.068819
"3437",6500000,1521261,7.1,113,8.432401
"3438",6500000,0,6,102,2.074295
"3439",0,8159508,7.5,121,11.357474
"3440",6400000,78371200,7.3,108,74.234793
"3441",4800000,79384880,7.4,121,11.086001
"3442",10000000,0,7.2,97,13.409125
"3443",4000000,14237000,7.3,91,14.961629
"3444",6000000,2122561,6.8,94,16.139771
"3445",6000000,181813770,7.2,110,67.608041
"3446",6000000,138530565,7.5,120,49.802914
"3447",6000000,119114517,6.8,122,16.20985
"3448",6000000,102308889,7.4,110,24.499996
"3449",6000000,102272727,7.4,139,59.961523
"3450",6000000,0,7.4,124,12.541983
"3451",6000000,43656822,7,152,23.431117
"3452",6000000,39846344,6.6,98,15.929648
"3453",0,0,6.5,106,3.029944
"3454",6000000,25059640,7.1,106,5.537646
"3455",6000000,23341568,8.1,106,64.025031
"3456",8000000,22168359,5.5,89,12.654051
"3457",5000000,38275483,5.9,92,35.108498
"3458",6000000,44703995,7.3,109,40.196514
"3459",6000000,20400000,6.2,144,7.60445
"3460",0,0,6.7,90,10.982255
"3461",6000000,50244700,6.9,99,24.351305
"3462",0,0,6.2,121,3.159574
"3463",6000000,18197398,4.4,89,12.601677
"3464",12716953,18814720,6.3,113,7.077505
"3465",6000000,18750246,6.6,91,4.053017
"3466",0,0,5.9,104,6.379933
"3467",6000000,5.8e+07,6.5,99,15.639016
"3468",6000000,1.2e+07,5.4,98,3.89204
"3469",6000000,48027970,7.4,121,26.286954
"3470",5000000,11642254,5.2,96,8.008844
"3471",5000000,9206470,6.5,100,12.68514
"3472",6000000,7518876,8,42,0.041651
"3473",0,0,6.6,122,8.483531
"3474",6000000,6852450,6.1,101,3.561198
"3475",6000000,13231461,6.4,96,14.988746
"3476",0,0,5.5,84,5.754416
"3477",6000000,6670712,6.9,104,6.497285
"3478",6000000,19560274,6.8,96,19.411141
"3479",7000000,6230276,4.8,94,7.034618
"3480",6000000,10409377,7.1,97,26.218912
"3481",0,0,6.6,97,4.647547
"3482",0,0,5.4,89,9.371534
"3483",5500000,5483299,6.4,120,15.015271
"3484",6000000,4398989,5.5,95,5.696491
"3485",0,0,7.4,95,4.25422
"3486",6000000,3283371,6.9,99,5.411243
"3487",0,0,6.2,96,1.273773
"3488",6000000,2944752,6.6,94,6.27257
"3489",6000000,2025238,6,95,4.148253
"3490",0,0,5.7,84,1.369649
"3491",6244087,638641,7.6,145,14.970654
"3492",6000000,2899975,6.2,99,7.161051
"3493",6000000,0,6.6,110,12.434688
"3494",0,0,7.2,97,2.507912
"3495",6000000,869325,4.6,107,1.478505
"3496",6000000,399611,4.7,97,0.215464
"3497",0,0,5.7,104,1.229667
"3498",6000000,0,6.2,99,6.903186
"3499",134005,1332231,5.3,104,2.260315
"3500",6000000,0,5.9,97,3.427061
"3501",0,0,6.5,107,0.669169
"3502",0,0,6.3,117,6.077735
"3503",6000000,69497,4.7,85,2.404626
"3504",0,25,8,152,0.475748
"3505",6000000,0,6.8,86,15.048067
"3506",0,0,5.4,103,1.734764
"3507",0,0,5.4,87,1.496454
"3508",12000000,66351,5.6,95,10.19041
"3509",6000000,0,6.3,101,12.099486
"3510",6000000,0,5.2,90,4.957014
"3511",0,0,7.6,240,2.135689
"3512",5952000,2120439,7.1,87,18.119265
"3513",5300000,3897799,7,122,13.034602
"3514",6000000,32251,5.5,86,6.349218
"3515",4000000,530048,6.8,103,5.013575
"3516",0,0,4.9,90,4.448353
"3517",5800000,6800000,7.2,133,4.49029
"3518",0,0,5.5,91,2.204138
"3519",6000000,27165581,6.8,108,11.81832
"3520",0,0,10,99,0.356495
"3521",3500159,76578641,6.2,112,22.054546
"3522",0,0,6,141,4.245123
"3523",5800000,7e+06,4.2,95,3.201886
"3524",0,126,4.7,139,0.114342
"3525",5600000,18469680,6.4,85,22.341462
"3526",0,531826,3.9,105,0.305922
"3527",5500000,159616327,7.9,129,28.500913
"3528",5500000,58972904,6.8,123,10.439971
"3529",0,0,6.4,116,3.784535
"3530",0,0,7.3,105,10.396305
"3531",6000000,0,5.9,90,33.296684
"3532",5500000,15700000,7.4,105,19.127239
"3533",7000000,0,7.1,111,14.072941
"3534",0,0,6.2,91,2.714043
"3535",5500000,4865000,3.3,95,2.141143
"3536",0,0,7.5,96,20.982455
"3537",4361898,3031801,5.6,92,2.080741
"3538",5000000,2466444,6.2,104,7.79068
"3539",6500000,37295445,7.6,120,15.580335
"3540",0,0,4.8,99,5.336243
"3541",3850000,0,6.8,93,10.787322
"3542",0,792,7.1,97,32.476098
"3543",5500000,0,5.4,100,3.21392
"3544",2200000,11502151,7.2,157,5.206967
"3545",0,0,6.2,90,1.5846
"3546",8000000,0,5.6,96,3.653305
"3547",0,0,4.9,96,3.865122
"3548",0,0,7.3,90,1.391958
"3549",0,15699707,7.1,100,20.821846
"3550",0,0,6,94,9.451228
"3551",0,0,7.3,95,1.688495
"3552",5500000,5e+06,5.9,120,5.033065
"3553",5100000,0,7.2,103,5.934016
"3554",0,0,5.4,130,0.075817
"3555",5000000,0,6.5,106,48.375848
"3556",4000000,152925093,6.3,92,42.187986
"3557",15000000,108286421,6.8,103,53.698683
"3558",5000000,64282312,6.1,87,14.752587
"3559",4900000,44107032,6.3,81,48.170508
"3560",5000000,205703818,5.9,83,29.15813
"3561",5000000,103590271,4.9,89,56.30466
"3562",5000000,44793222,6.5,96,17.304055
"3563",5500000,99067206,7.5,115,9.59729
"3564",5000000,142817992,5.2,95,20.326337
"3565",4100000,3.6e+07,6.4,135,4.028875
"3566",5000000,41833347,6.7,113,6.470766
"3567",11000000,34872033,5.1,89,16.856231
"3568",8000000,60378584,7,110,19.683187
"3569",5000000,28200000,6.8,127,9.358197
"3570",5000000,86362372,5.2,84,19.984477
"3571",5000000,26010864,7.9,124,30.271066
"3572",5000000,55198285,7.9,117,59.454473
"3573",3300000,64110728,5.1,83,20.304235
"3574",9000000,39723096,8.1,113,60.715151
"3575",5000000,44030246,6.3,104,35.871248
"3576",5000000,26888376,6.9,97,18.077963
"3577",5000000,1.1e+08,7.4,110,20.428237
"3578",4600000,23198652,7.1,103,32.14444
"3579",0,0,4.7,94,3.673566
"3580",3500000,20659423,6.8,104,3.656491
"3581",0,0,5.4,77,1.88484
"3582",5000000,0,6.1,134,4.227807
"3583",0,0,6.5,129,3.102862
"3584",10000000,17273593,5.9,90,15.688439
"3585",5000000,24804129,7.1,134,22.9951
"3586",0,0,6.4,104,5.769822
"3587",5000000,40100000,6.1,93,26.510558
"3588",0,0,5.4,105,7.544515
"3589",0,0,6.1,109,1.126941
"3590",5000000,43884652,7.5,99,35.307577
"3591",5000000,1.5e+07,6,139,4.079111
"3592",5000000,19905359,6.4,99,7.058868
"3593",5000000,1.4e+07,4.8,100,12.904615
"3594",5000000,368744044,6.2,95,18.115566
"3595",5000000,31724284,5,94,62.554173
"3596",5000000,15116634,5,88,9.483717
"3597",5000000,33616692,7.3,106,16.890285
"3598",4000000,30039392,7.5,99,49.12486
"3599",0,0,4.3,82,8.309894
"3600",5000000,13269963,6.9,135,5.960149
"3601",5000000,17768757,5.9,88,9.302349
"3602",5000000,0,5.8,89,8.190888
"3603",0,0,6.9,110,5.87193
"3604",5000000,12232628,5.5,107,8.452666
"3605",5000000,25562924,5,86,17.028252
"3606",5000000,16174377,6.5,102,19.336367
"3607",5000000,54418872,6.7,103,38.006982
"3608",0,14056528,6,118,6.377523
"3609",5000000,12200000,5.4,139,0.835617
"3610",20000000,21164799,4.3,92,14.947588
"3611",0,0,6.3,99,5.1299
"3612",4,25,6.2,89,1.199451
"3613",0,0,5.2,96,3.810827
"3614",5500000,0,6.2,82,3.7387
"3615",0,0,6.3,92,9.85123
"3616",8000000,3432342,6.7,99,3.03091
"3617",0,0,6.6,106,3.199904
"3618",5000000,0,4.9,90,2.739307
"3619",5000000,7230000,6.4,118,5.348446
"3620",5000000,0,6.7,97,4.070044
"3621",0,6538177,6.6,94,9.974681
"3622",5000000,0,6.5,91,6.308298
"3623",5000000,5321508,8.1,175,49.333137
"3624",5000000,5476060,6.3,94,4.149628
"3625",5000000,9760104,7.6,97,46.114184
"3626",0,0,5.2,90,3.562563
"3627",5000000,4074023,5.9,41,4.498368
"3628",5000000,3263585,6.8,112,7.673124
"3629",4000000,41424067,6.5,120,4.992475
"3630",5000000,4040588,6.6,110,6.174435
"3631",0,0,4.6,87,0.805312
"3632",5000000,3049135,7,99,8.753409
"3633",5000000,4842699,5.4,121,3.943706
"3634",5000000,2614773,6,97,9.169411
"3635",5000000,1980338,6,116,2.732031
"3636",5000000,8203235,7.3,101,35.252056
"3637",5000000,0,5.7,103,6.063868
"3638",5000000,2450846,6.6,112,21.343093
"3639",5000000,5129058,6.9,91,10.095184
"3640",5000000,742898,5.9,98,4.129165
"3641",5000000,3220371,6.7,95,30.001024
"3642",5000000,0,5.8,88,6.759235
"3643",5000000,846704,3.9,99,1.731035
"3644",7000000,560069,6.8,91,11.700578
"3645",6000000,0,5.6,97,2.388683
"3646",0,0,6,136,0.080704
"3647",0,0,6.6,117,0.888986
"3648",0,0,6.5,94,0.679351
"3649",5000000,5476793,7.3,89,19.940245
"3650",0,0,6.2,92,1.286991
"3651",0,0,6.6,128,0.042442
"3652",0,0,5.5,90,1.116206
"3653",5000000,0,4.7,95,3.05434
"3654",5000000,98450062,6,94,38.94708
"3655",5000000,782102,6.2,90,3.792015
"3656",0,0,3.8,95,0.219799
"3657",5000000,0,4.2,91,7.794
"3658",5000000,0,7,107,9.136965
"3659",0,0,6.3,92,8.39685
"3660",0,0,5.8,87,7.864905
"3661",0,0,3.2,80,1.963219
"3662",0,0,7,95,1.546169
"3663",5000000,0,7.4,105,10.619574
"3664",5000000,0,3,67,0.999655
"3665",0,0,6.1,95,1.985243
"3666",0,0,5,89,0.102003
"3667",15000000,0,4.5,94,10.48009
"3668",0,0,4.1,109,1.136568
"3669",5000000,0,6.4,123,11.095219
"3670",0,0,0,0,0.40703
"3671",0,0,0,88,0.028756
"3672",5000000,0,4.7,88,8.618793
"3673",0,0,3.5,97,2.394613
"3674",0,0,7,120,2.387463
"3675",5000000,17872796,7.1,99,5.461487
"3676",1000000,24475416,7.4,135,14.805264
"3677",4798235,209696,6.3,107,25.30216
"3678",4800000,80578934,5.7,94,38.83192
"3679",0,0,6.2,94,3.500741
"3680",5000000,3099314,7.1,120,19.807295
"3681",0,0,6.3,112,1.435742
"3682",0,0,6.3,98,7.667888
"3683",5000000,0,5.5,81,8.496364
"3684",4700000,8025872,5.9,101,9.617777
"3685",4638783,1.1e+07,7.2,106,4.495256
"3686",4800000,10337387,5.6,90,35.754865
"3687",0,0,4.8,80,0.20323
"3688",4,0,4.6,83,0.28076
"3689",0,0,7,105,3.11319
"3690",0,0,1,89,0.137535
"3691",4600000,0,7.3,100,6.368933
"3692",4700000,0,5.6,92,0.217538
"3693",4600000,0,5.7,97,3.531877
"3694",0,0,5.9,103,0.706355
"3695",4500000,146198896,6.5,96,15.002502
"3696",4500000,58853106,5.8,104,22.585384
"3697",6000000,254700832,6.6,117,29.834065
"3698",4500000,27092880,7,90,20.403344
"3699",4500000,10400000,6.9,116,5.224593
"3700",15000000,13060843,7.2,135,30.196039
"3701",4500000,7011317,6.9,108,15.359952
"3702",4500000,7390108,7.9,102,11.573034
"3703",0,0,6.2,96,1.847822
"3704",0,0,6.8,115,0.425551
"3705",4500000,0,7,123,3.819796
"3706",5000000,10429707,5.5,98,10.274542
"3707",6000000,1270522,7.7,113,61.210016
"3708",0,0,6.1,105,0.177356
"3709",4500000,0,7.7,122,0.011697
"3710",2000000,0,6.6,101,6.249262
"3711",4500000,744816,6.3,97,3.108881
"3712",0,23803308,7.4,115,17.074843
"3713",0,0,6.2,120,0.774442
"3714",0,0,6,99,8.816995
"3715",4500000,0,7,110,8.48639
"3716",0,623528,6.6,98,5.223096
"3717",0,0,7.7,109,7.759215
"3718",4500000,3606395,5.4,104,14.570359
"3719",0,0,5.3,134,0.371337
"3720",3000000,108981275,8.2,133,127.525581
"3721",4400000,0,6.9,85,3.898737
"3722",0,0,6.7,86,7.315935
"3723",4500000,3.2e+07,7.3,126,2.551559
"3724",0,0,8.2,199,8.772574
"3725",0,0,5.5,103,6.988357
"3726",3730500,6294161,5.7,112,6.938854
"3727",5000000,0,7,89,11.21273
"3728",0,0,6.5,124,7.217328
"3729",8000000,41400000,7.1,101,12.439495
"3730",3250000,0,6.6,133,2.126139
"3731",0,0,5.9,120,10.142218
"3732",4200000,0,6.1,98,16.536374
"3733",0,0,6.9,93,0.933891
"3734",4200000,3.2e+07,6.3,114,12.540624
"3735",3705538,62548947,6.9,112,8.839651
"3736",4000000,125728258,6.1,94,12.891276
"3737",4000000,0,4.6,90,10.789912
"3738",114000,3e+07,7.5,96,25.666029
"3739",4000000,119723856,7.3,102,45.66662
"3740",4000000,38251425,7.8,93,35.892034
"3741",4000000,3.6e+07,6.6,152,8.988455
"3742",4000000,44909486,6.5,111,14.042041
"3743",4000000,187112,5.2,95,40.016306
"3744",3600000,49800000,7.1,112,22.030517
"3745",4500000,0,4.8,86,2.503612
"3746",4000000,0,6.9,105,4.117968
"3747",4000000,52425855,4.1,91,24.161735
"3748",4000000,14400000,6.4,105,1.379354
"3749",3500000,34705850,6.5,106,15.338211
"3750",4000000,13008928,7.1,94,29.852608
"3751",4000000,11744471,7.8,172,35.061467
"3752",0,1e+07,5.8,109,7.288352
"3753",5000000,15179302,4.4,88,10.605752
"3754",4000000,44349000,7.5,164,43.40352
"3755",4000000,31584901,6.4,96,17.229537
"3756",7000000,10229331,5.3,93,2.453459
"3757",6000000,9e+06,5.9,82,1.433692
"3758",32000000,0,6.7,101,9.976428
"3759",4000000,8200000,6.8,124,2.930058
"3760",0,0,5.5,91,7.173059
"3761",0,0,4.8,82,1.735462
"3762",0,4.4e+07,7.1,105,29.071955
"3763",0,0,5.4,87,18.428909
"3764",4000000,0,6.3,110,11.387335
"3765",4000000,6e+06,6.1,143,5.975604
"3766",4000000,4630045,5.5,84,4.59841
"3767",4000000,4300000,6.5,98,22.87623
"3768",4000000,9304609,6.7,104,19.107285
"3769",0,0,3.3,96,0.456485
"3770",4000000,3468572,6.7,110,4.541908
"3771",0,0,7.3,84,4.348416
"3772",0,0,5.4,94,3.347885
"3773",4000000,2426851,6.2,90,6.091951
"3774",0,1919197,6.1,96,4.757625
"3775",4000000,1104682,5.9,88,12.062371
"3776",4000000,866999,6.6,101,7.758188
"3777",4000000,0,8,102,12.781973
"3778",0,0,5.1,87,1.631993
"3779",0,1406224,6.5,83,12.690224
"3780",0,0,5.5,103,8.516229
"3781",0,0,6.5,99,5.90259
"3782",4000000,0,5.2,106,2.866934
"3783",0,641100,6.9,115,9.140936
"3784",4000000,2365467,6.5,118,22.987897
"3785",3000000,302204,7,109,1.204941
"3786",1300000,354704,6.7,102,7.605291
"3787",1500000,0,6,95,2.855963
"3788",0,0,5.8,87,0.502396
"3789",4000000,0,8.1,119,1.771584
"3790",9500000,120000,6.6,104,21.230737
"3791",0,0,6,103,0.068246
"3792",0,0,4.5,93,0.541652
"3793",16000000,318982,6.1,100,18.790221
"3794",4000000,0,4.2,100,0.409089
"3795",4000000,146402,7.1,113,3.663108
"3796",650000,33245,6.2,98,12.496261
"3797",0,0,6.7,92,0.596889
"3798",0,0,6.4,106,2.611364
"3799",4000000,355688,6.2,119,3.238466
"3800",4000000,25345000,6.2,99,8.30723
"3801",0,0,5.8,90,3.408955
"3802",0,4037782,7.3,120,1.876621
"3803",0,0,7.1,142,1.807571
"3804",0,0,5.2,93,6.783053
"3805",3950000,8e+06,6.1,127,8.484123
"3806",4000000,0,5.7,103,0.936232
"3807",4000000,0,4.5,93,12.822534
"3808",0,0,6.6,84,4.989985
"3809",4000000,0,4.1,78,1.390659
"3810",4000000,0,5.2,0,1.923514
"3811",0,0,4.4,113,4.118612
"3812",3900000,28350000,7.5,120,9.541688
"3813",3800000,23689877,7.7,121,17.234745
"3814",4000000,400176459,7.7,238,48.98255
"3815",0,0,6.5,98,1.972668
"3816",3800000,14873,6.2,123,3.490215
"3817",3768785,8e+06,7.3,107,1.726175
"3818",967686,4270000,7,101,20.544999
"3819",0,0,6.7,115,0.389471
"3820",3500000,44462,6.5,101,8.45342
"3821",3700000,2956000,6.6,102,0.90522
"3822",3800000,0,6,95,2.201678
"3823",4000000,13401952,6.6,109,3.771652
"3824",3600000,44785053,7.4,113,21.119209
"3825",3500000,257850122,6.8,91,17.002623
"3826",3500000,83453539,7.1,88,46.116885
"3827",5000000,0,5.3,88,1.398981
"3828",3500000,28215918,7,91,25.5748
"3829",3500000,27900000,7.2,97,3.418871
"3830",3500000,1.4e+07,5.9,92,10.729884
"3831",3716946,5e+06,6.9,121,2.676535
"3832",3500000,13007551,7.4,134,7.821438
"3833",3500000,12800000,7.4,149,3.281509
"3834",3500000,1.2e+07,6.2,121,2.938973
"3835",3500000,12600000,7.1,116,10.219942
"3836",3500000,40423945,6.3,92,50.319662
"3837",0,0,5.4,93,0.593068
"3838",3500000,9482579,5.7,96,8.406025
"3839",10000000,6451628,6.8,105,5.588652
"3840",2000000,33965843,7.8,129,25.894065
"3841",0,0,4.8,94,3.280081
"3842",3600000,5923044,7.6,84,35.674774
"3843",0,0,5.4,81,3.115754
"3844",1000000,0,3.8,86,20.466433
"3845",0,0,5.4,105,0.015597
"3846",3500000,4159678,6.7,103,12.982319
"3847",0,0,5.8,104,0.595136
"3848",3500000,113783,6.7,98,3.643608
"3849",3500000,0,5.6,91,6.396936
"3850",0,0,2.9,111,0.909067
"3851",3500000,0,5.2,98,1.348114
"3852",0,0,2,104,0.964802
"3853",0,0,0,200,0.042346
"3854",3500000,0,4.6,96,1.271621
"3855",3500000,0,7.9,78,25.891466
"3856",3500000,0,0,100,1.618138
"3857",3500000,0,3.3,85,4.304341
"3858",3500000,0,5.3,92,3.158056
"3859",0,0,5,86,3.230779
"3860",3440000,0,3.6,90,1.913302
"3861",3400000,31063038,6.5,94,5.690619
"3862",8000000,127392239,6.9,80,17.537154
"3863",3500000,19504039,6.7,107,26.259389
"3864",0,0,6.2,100,1.419431
"3865",3000000,3830137,6,92,11.637458
"3866",3300000,13092000,8.3,105,192.528841
"3867",3300000,30641770,8.1,130,44.356711
"3868",600000,4e+06,6.8,99,4.859873
"3869",3400000,0,6.8,118,6.723057
"3870",0,0,6.4,85,3.069605
"3871",3800000,16800000,7.9,115,21.826888
"3872",0,19294144,7.4,94,15.128316
"3873",0,0,6.7,91,1.814802
"3874",4300000,0,6.2,98,5.643023
"3875",3300000,45000,4.1,96,2.964785
"3876",2000000,7,8,92,0.11615
"3877",0,28814580,6.8,128,13.437038
"3878",3200000,33395426,7.5,136,26.180367
"3879",3200000,8e+06,7.4,123,11.735287
"3880",0,2277396,6.9,99,8.308442
"3881",0,0,6.9,101,3.027892
"3882",3200000,5332926,6.8,105,11.933449
"3883",0,658573,6.1,95,8.825113
"3884",2700000,1.41e+08,7,109,17.332585
"3885",2500000,124881062,7.2,110,47.812466
"3886",2400000,0,5.7,110,11.753553
"3887",3180000,9644124,8,130,42.868495
"3888",4000000,16491080,7.8,93,63.513324
"3889",0,0,6.3,115,1.918959
"3890",3000000,177512032,5.7,91,22.789649
"3891",0,0,7.4,91,5.735912
"3892",4000000,35564473,7.3,120,11.414843
"3893",0,0,6.9,111,6.017273
"3894",3000000,29999213,5.7,87,21.607228
"3895",3000000,20966644,6.9,117,7.961559
"3896",3000000,89328627,6,86,54.403033
"3897",3000000,77712439,6.7,110,41.045084
"3898",3000000,19184015,5,113,0.295226
"3899",3000000,17570324,7.6,108,16.553594
"3900",3000000,18999718,6.2,95,24.393296
"3901",3000000,23144499,5.3,98,11.241802
"3902",16000000,68411275,5.9,93,9.18885
"3903",3000000,19472057,5.7,86,11.158167
"3904",3000000,33300000,7.7,161,23.109959
"3905",3000000,15369573,4.7,100,1.586598
"3906",2000000,7900000,6.7,121,3.832858
"3907",3000000,2.5e+07,8.1,125,22.889294
"3908",3000000,15938065,4.2,87,10.341982
"3909",3000000,1.3e+07,6.4,128,7.924982
"3910",3000000,11718595,6.4,100,1.697846
"3911",0,229094,6.6,84,14.936661
"3912",3000000,0,7,97,0.720091
"3913",0,0,5.3,84,2.747402
"3914",3000000,10400000,7.3,146,6.734965
"3915",3000000,1e+07,7.6,186,13.338539
"3916",0,9016377,4.5,94,0.185373
"3917",3000000,9012000,7.3,133,5.344815
"3918",0,0,3.7,99,0.982624
"3919",3000000,11176469,7.4,108,23.299907
"3920",0,0,3.8,95,4.103764
"3921",3000000,7282851,6.3,97,5.003615
"3922",3000000,6804016,5,94,0.019984
"3923",0,0,5.8,86,1.026243
"3924",0,10422387,6.8,115,2.787375
"3925",3800000,28200000,6.5,97,3.667372
"3926",3000000,0,3.1,82,2.144354
"3927",3000000,4109095,5.7,117,3.937939
"3928",3000000,0,6,90,5.325156
"3929",3000000,4e+06,7.4,100,23.981601
"3930",0,0,5.2,98,3.107149
"3931",0,0,5.4,95,5.016607
"3932",0,0,7.6,94,13.857194
"3933",0,0,6.4,104,6.997495
"3934",3000000,3076820,5.9,87,4.337685
"3935",2962051,3011195,6.6,108,3.636634
"3936",0,4069826,7.2,86,15.492257
"3937",3000000,9879971,6.9,94,2.504169
"3938",3000000,2807390,7.4,139,10.757539
"3939",0,0,6.1,89,1.580027
"3940",2800000,1826705,5.1,102,15.754614
"3941",3000000,14980005,8,120,56.76349
"3942",0,0,6.5,110,3.644872
"3943",3000000,748453,5.7,86,16.900433
"3944",3000000,0,5.2,101,1.569246
"3945",3000000,0,6.5,110,4.682881
"3946",0,0,5.8,87,1.128559
"3947",3000000,2357852,6.9,123,12.68672
"3948",0,0,5.6,99,3.750338
"3949",0,0,4,176,2.857848
"3950",3000000,11947954,5.3,87,20.95282
"3951",0,0,3.7,120,0.18094
"3952",0,0,5.2,94,1.75311
"3953",2700000,0,6.7,98,3.120747
"3954",0,0,6.3,0,0.384496
"3955",0,0,3.9,96,2.504156
"3956",3000000,0,5.8,97,0.431332
"3957",3000000,22000,5.7,112,11.882563
"3958",0,0,6.1,88,9.342465
"3959",3000000,3387000,4.9,83,12.564554
"3960",0,0,3,80,0.68822
"3961",0,0,0,90,0.194848
"3962",0,0,5.4,96,2.015525
"3963",3000000,0,5.2,85,2.680629
"3964",0,0,5.3,84,12.036888
"3965",0,0,2.9,80,1.737032
"3966",3000000,0,5.8,90,9.249229
"3967",2500000,3200000,7.1,92,5.164423
"3968",3,0,0,100,0.008263
"3969",0,0,4.8,88,1.998826
"3970",3000000,0,4.6,95,1.968679
"3971",3000000,0,2.8,79,1.141463
"3972",0,0,6,88,0.214704
"3973",3200000,0,6.1,95,1.034844
"3974",0,0,6.3,95,1.975941
"3975",2900000,5596708,7.6,113,5.928937
"3976",2900000,5e+06,7.3,136,3.370225
"3977",0,0,4.9,80,5.485217
"3978",0,0,6.8,105,0.18887
"3979",3000000,0,4.1,90,3.077885
"3980",3000000,103735,6.6,93,1.781462
"3981",0,0,6.6,91,4.952983
"3982",2902660,0,6.1,93,1.35088
"3983",0,0,4.3,89,0.687656
"3984",8000000,23563727,6.9,116,6.39503
"3985",2883848,2.5e+07,8,122,39.30982
"3986",2800000,19170001,5.3,88,9.070842
"3987",2777000,33754967,7.4,102,67.417542
"3988",2800000,86273333,7.7,106,36.444894
"3989",2000000,5364858,5.4,95,15.351412
"3990",0,0,7.6,144,2.436019
"3991",0,0,6.5,112,0.93392
"3992",2700000,37799643,7,118,11.35972
"3993",0,0,9.5,0,0.296981
"3994",0,0,4.9,90,1.776624
"3995",2686000,6600000,6,109,1.897263
"3996",0,0,7,103,0.144031
"3997",2627000,5363000,6,120,0.531444
"3998",2600000,119500000,7.2,93,22.793929
"3999",2600000,32980880,5.9,91,14.013414
"4000",2159280,10700000,7.1,80,13.265432
"4001",0,0,7.1,134,11.552247
"4002",0,0,5.3,86,1.73892
"4003",2600000,3166000,7.6,105,0.895946
"4004",2600000,553198,7,92,19.02965
"4005",0,0,7.4,99,0.406645
"4006",2600000,0,5.2,97,3.687574
"4007",2540800,7200000,7.8,103,36.556954
"4008",0,0,7.1,97,0.545825
"4009",2500000,60141683,5.4,86,18.661541
"4010",2500000,33400000,4.6,87,0.973582
"4011",0,34585416,6.8,108,14.885388
"4012",2500000,14400000,5,98,12.030456
"4013",2500000,12348905,6.3,98,18.30961
"4014",2500000,1e+07,7.5,112,6.82919
"4015",0,32230907,7.1,74,9.799357
"4016",2500000,0,7.1,104,10.363642
"4017",2500000,26781723,7.1,102,30.583959
"4018",2500000,5535405,7.7,105,23.672571
"4019",0,0,6.9,100,0.205034
"4020",0,0,6.7,107,5.581743
"4021",0,0,6.8,91,2.487255
"4022",0,0,5.2,102,0.262135
"4023",2500000,3325038,6.8,85,23.419061
"4024",0,9726954,7.2,106,7.958831
"4025",2500000,6854611,6.8,95,25.722747
"4026",0,0,7.2,101,9.774126
"4027",0,0,7,90,0.197469
"4028",0,0,7,100,0.142255
"4029",2500000,71904,7.1,100,0.301884
"4030",0,0,5.5,80,0.424957
"4031",14000000,0,6.1,106,3.393648
"4032",0,0,6.1,103,5.025938
"4033",2500000,107559,6,90,4.624691
"4034",2500000,324138,6.6,96,12.204569
"4035",0,0,5,89,0.630226
"4036",2500000,0,4.9,87,4.270489
"4037",35000000,0,4.8,94,3.674294
"4038",2400000,5731103,7,120,4.623059
"4039",0,0,4.8,101,1.946715
"4040",30000000,495303,6.3,84,27.940093
"4041",2500000,0,4.5,110,1.759506
"4042",2380000,8176544,7.4,101,8.395624
"4043",2500000,0,3.1,101,8.248149
"4044",2361000,6892000,7,101,0.628051
"4045",2450000,0,4.6,105,0.500753
"4046",0,565592,10,97,0.376662
"4047",2300000,1.1e+07,6.9,107,1.606314
"4048",0,0,4.7,91,0.197264
"4049",0,0,5.6,108,5.759493
"4050",2000000,0,6.7,90,6.86302
"4051",2280000,83320000,7.2,124,32.875469
"4052",0,0,0,90,0.015295
"4053",4000000,36690067,5.7,95,14.206525
"4054",2200000,21930418,5.1,92,12.639469
"4055",0,0,6.2,117,2.371477
"4056",0,0,6.6,115,2.470443
"4057",0,0,5.7,90,1.532518
"4058",2160000,9132000,5.8,119,0.1813
"4059",2300000,0,5.6,97,2.713171
"4060",0,0,3.5,90,0.258413
"4061",0,0,5.4,90,2.025701
"4062",0,0,5.7,85,2.659804
"4063",2100000,23650000,7.6,172,8.38717
"4064",0,480811,6.7,113,6.677093
"4065",0,0,7,89,2.526356
"4066",2100000,3330,0,126,0.039007
"4067",1500000,30448000,7.1,78,31.691617
"4068",0,0,4.5,88,0.47909
"4069",0,0,0,0,0.027801
"4070",0,0,5.1,77,2.122451
"4071",0,0,4.1,81,0.803761
"4072",2000000,78898765,6.9,115,41.298723
"4073",0,0,5.3,96,1.791331
"4074",2000000,18344729,7,89,10.664202
"4075",2000000,14674076,6.6,100,100.876794
"4076",2000000,18016290,6.6,88,13.223111
"4077",2000000,13129846,8,129,22.139842
"4078",2000000,24600832,7.3,95,37.117362
"4079",0,0,7.2,102,15.046612
"4080",2000000,11540607,7.2,118,15.557144
"4081",2000000,13101672,5.2,85,11.66632
"4082",2000000,7e+07,7.9,137,34.938177
"4083",1000000,34522221,6.8,129,5.961119
"4084",2000000,7600000,7.6,134,17.639478
"4085",2000000,9172000,6.5,119,1.867004
"4086",8000000,1477676,7.3,80,13.944645
"4087",0,0,6.6,89,2.304552
"4088",0,6003587,7.1,101,7.792851
"4089",2700000,15992615,7.6,80,14.799323
